delta_a,delta_b,similarity,hamming_similarity,mod_similarity,factor_similarity,bitlength_similarity,popcount_similarity,x_hamming_similarity,y_hamming_similarity,carry_chain_similarity,second_difference_similarity,cf_prefix_similarity
8,67,0.33648333333333336,0.87109375,0.16,0.2,0.016666666666666666,0.03125,0.46875,0.48828125,0.25,1.986802581970709e-17,0.08333333333333333
8,68,0.32519632936507936,0.88671875,0.12,0.2,0.016666666666666666,0.03571428571428571,0.50390625,0.51953125,0.1111111111111111,3.2897704151769195e-19,0.0
8,69,0.31021966956654456,0.86328125,0.08,0.14285714285714285,0.015873015873015872,0.03125,0.52734375,0.5390625,0.07692307692307693,0.0,0.0
9,10,0.44218177220343224,0.9765625,0.12,0.5,0.2,0.3333333333333333,0.4609375,0.4921875,0.1111111111111111,0.6696730552423901,0.0
9,11,0.3861553949004975,0.96875,0.0,0.2,0.16666666666666666,0.3333333333333333,0.48828125,0.50390625,0.125,0.591044776119403,0.0
9,12,0.42311428811014556,0.9765625,0.08,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5390625,0.47265625,0.5,0.21252236135957067,0.0
9,13,0.38188730673033205,0.9609375,0.0,0.1111111111111111,0.125,1.0,0.5,0.5234375,0.125,0.05402455661664393,0.0
9,14,0.3738256677350428,0.95703125,0.08,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.4765625,0.5,0.25,0.07139423076923077,0.0
9,15,0.43479002128876465,0.9765625,0.16,0.3333333333333333,0.1,1.0,0.52734375,0.53515625,0.125,0.03019827147941027,0.0
9,16,0.36504411456707403,0.96484375,0.04,0.3333333333333333,0.09090909090909091,0.25,0.5078125,0.51953125,0.125,0.010148121572446312,0.0
9,17,0.3726059930233249,0.97265625,0.04,0.2,0.08333333333333333,0.16666666666666666,0.51171875,0.4921875,0.5,0.010603355944305606,0.0
9,18,0.3553017188457306,0.95703125,0.0,0.3333333333333333,0.07692307692307693,0.25,0.52734375,0.49609375,0.1111111111111111,0.0017122300499256304,0.0
9,19,0.354052089732279,0.94921875,0.08,0.2,0.07142857142857142,0.1,0.49609375,0.5,0.3333333333333333,0.0013418725221103994,0.0
9,20,0.3534587044533049,0.95703125,0.08,0.2,0.06666666666666667,0.1,0.53515625,0.54296875,0.2,0.002402018666192194,0.0
9,21,0.4125547048018955,0.953125,0.12,0.5,0.0625,0.1111111111111111,0.48828125,0.5390625,0.5,0.00042563558714781165,0.0
9,22,0.38443659519601836,0.95703125,0.04,0.5,0.058823529411764705,0.16666666666666666,0.5390625,0.51171875,0.2,9.521405128575035e-05,0.0
9,23,0.330121854634378,0.9453125,0.0,0.3333333333333333,0.05263157894736842,0.1111111111111111,0.44921875,0.4375,0.14285714285714285,5.983705583955771e-05,0.0
9,24,0.37656417249268803,0.94921875,0.08,0.5,0.05,0.125,0.5,0.515625,0.14285714285714285,0.00022876773527644693,0.0
9,25,0.378195780081743,0.94921875,0.08,0.3333333333333333,0.05,0.125,0.56640625,0.5,0.3333333333333333,1.6473584607082544e-05,0.0
9,26,0.3589163854094534,0.9609375,0.08,0.3333333333333333,0.047619047619047616,0.14285714285714285,0.5078125,0.5,0.14285714285714285,1.0193332160470917e-05,0.0
9,27,0.3426576015333889,0.9453125,0.08,0.25,0.045454545454545456,0.09090909090909091,0.4609375,0.5546875,0.14285714285714285,1.0350231805987031e-05,0.0
9,28,0.3442085467859464,0.95703125,0.04,0.25,0.043478260869565216,0.125,0.5234375,0.4921875,0.16666666666666666,1.2930507984540789e-06,0.0
9,29,0.3378469565983987,0.94140625,0.04,0.16666666666666666,0.04,0.1,0.5234375,0.5078125,0.25,1.3599733117372013e-06,0.0
9,30,0.3833077477582302,0.92578125,0.12,0.5,0.04,0.0625,0.46875,0.5,0.3333333333333333,7.6015260588247546e-06,0.0
9,31,0.3336192081027906,0.9375,0.04,0.2,0.04,0.06666666666666667,0.50390625,0.51171875,0.14285714285714285,1.9457031967643114e-07,0.08333333333333333
9,32,0.3255056833708203,0.95703125,0.04,0.2,0.037037037037037035,0.125,0.4609375,0.4453125,0.16666666666666666,2.0124206691787465e-07,0.0
9,33,0.37164922339613976,0.9375,0.16,0.3333333333333333,0.03571428571428571,0.09090909090909091,0.4921875,0.53125,0.25,5.84740856584912e-07,0.0
9,34,0.35680193671097027,0.9453125,0.08,0.25,0.03571428571428571,0.1111111111111111,0.51171875,0.53515625,0.2,3.6452679194790264e-08,0.08333333333333333
9,35,0.3592210794328086,0.9140625,0.16,0.3333333333333333,0.03333333333333333,0.058823529411764705,0.5703125,0.4765625,0.125,1.669060090078425e-08,0.0
9,36,0.3458525233594771,0.9296875,0.04,0.25,0.03225806451612903,0.06666666666666667,0.5234375,0.53515625,0.25,5.330311211750992e-08,0.0
9,37,0.39980332171742494,0.9453125,0.12,0.5,0.03225806451612903,0.07692307692307693,0.50390625,0.53515625,0.3333333333333333,4.568055150440028e-09,0.08333333333333333
9,38,0.33418674249507296,0.921875,0.08,0.2,0.030303030303030304,0.06666666666666667,0.4921875,0.515625,0.2,1.1805084657281437e-09,0.0
9,39,0.394977381110552,0.91796875,0.16,0.5,0.02857142857142857,0.05,0.49609375,0.55859375,0.3333333333333333,2.636184540964106e-09,0.0
9,40,0.36220582582812927,0.9296875,0.12,0.25,0.029411764705882353,0.07692307692307693,0.53125,0.5234375,0.25,6.045668890470871e-10,0.08333333333333333
9,41,0.3402347222338038,0.921875,0.08,0.25,0.027777777777777776,0.06666666666666667,0.48046875,0.4921875,0.25,1.9302546682702894e-10,0.0
9,42,0.3292508800512515,0.9296875,0.08,0.25,0.02631578947368421,0.09090909090909091,0.45703125,0.46875,0.14285714285714285,1.7066443734965799e-10,0.0
9,43,0.4005106608956398,0.91015625,0.04,0.25,0.02631578947368421,0.045454545454545456,0.5390625,0.515625,1.0,1.7453907537298103e-10,0.0
9,44,0.35122088815922353,0.92578125,0.04,0.16666666666666666,0.02631578947368421,0.0625,0.484375,0.5,0.5,2.214723322129649e-11,0.08333333333333333
9,45,0.34164568452477684,0.921875,0.08,0.2,0.025,0.047619047619047616,0.48828125,0.50390625,0.3333333333333333,1.6121248505555037e-11,0.0
9,46,0.34498871952305327,0.91015625,0.04,0.3333333333333333,0.024390243902439025,0.05,0.53515625,0.50390625,0.2,1.8096918206048934e-10,0.0
9,47,0.3386383403363779,0.9140625,0.04,0.25,0.023809523809523808,0.058823529411764705,0.4765625,0.4921875,0.3333333333333333,4.058163879872124e-12,0.0
9,48,0.36613675188322786,0.9140625,0.08,0.2,0.023255813953488372,0.058823529411764705,0.5234375,0.58203125,0.5,3.738120329854333e-11,0.0
9,49,0.35284469130678386,0.90625,0.08,0.1111111111111111,0.023255813953488372,0.047619047619047616,0.5390625,0.5078125,0.5,4.768757689771219e-13,0.08333333333333333
9,50,0.3205641304348328,0.89453125,0.08,0.1,0.021739130434782608,0.05555555555555555,0.46484375,0.48828125,0.3333333333333333,8.36505310938582e-13,0.0
9,51,0.3186958268634456,0.90234375,0.08,0.16666666666666666,0.021739130434782608,0.05,0.46484375,0.53125,0.14285714285714285,1.5251800782386504e-12,0.0
9,52,0.38195614551677104,0.890625,0.04,0.16666666666666666,0.02127659574468085,0.047619047619047616,0.49609375,0.51953125,1.0,8.951405516520698e-13,0.0
9,53,0.3628129449672689,0.88671875,0.04,0.5,0.02127659574468085,0.038461538461538464,0.484375,0.5546875,0.25,3.523097408207462e-14,0.0
9,54,0.34598161231884667,0.8828125,0.08,0.25,0.02,0.043478260869565216,0.49609375,0.5546875,0.3333333333333333,1.0071921921611914e-13,0.0
9,55,0.34617466695011384,0.8828125,0.08,0.25,0.02040816326530612,0.037037037037037035,0.52734375,0.47265625,0.3333333333333333,7.438606623234717e-15,0.08333333333333333
9,56,0.3512346571906365,0.90625,0.16,0.3333333333333333,0.019230769230769232,0.043478260869565216,0.51953125,0.4921875,0.125,1.8392309321833813e-14,0.0
9,57,0.3401123774509805,0.88671875,0.08,0.25,0.0196078431372549,0.041666666666666664,0.51171875,0.48828125,0.25,2.2554437594214186e-15,0.08333333333333333
9,58,0.3303328854669888,0.90625,0.12,0.2,0.018518518518518517,0.043478260869565216,0.5078125,0.48046875,0.16666666666666666,2.085108588589232e-15,0.0
9,59,0.37740252932551327,0.8828125,0.08,0.5,0.01818181818181818,0.03225806451612903,0.44921875,0.5,0.5,1.8607578395995003e-15,0.0
9,60,0.29992608375420876,0.875,0.04,0.1,0.018518518518518517,0.04,0.47265625,0.51953125,0.09090909090909091,2.7100533030538915e-16,0.08333333333333333
9,61,0.38088699091478695,0.86328125,0.08,0.14285714285714285,0.017543859649122806,0.03333333333333333,0.4921875,0.546875,1.0,2.2826203681561806e-16,0.0
9,62,0.3181574353448276,0.86328125,0.08,0.25,0.017241379310344827,0.03333333333333333,0.4609375,0.46875,0.2,1.5960962812420149e-16,0.0
9,63,0.3348640476636681,0.890625,0.04,0.2,0.017241379310344827,0.043478260869565216,0.51953125,0.51953125,0.3333333333333333,1.4991396806735648e-16,0.0
9,64,0.39896530720338985,0.88671875,0.2,0.5,0.01694915254237288,0.041666666666666664,0.4921875,0.484375,0.5,1.9739922967065408e-16,0.0
9,65,0.3587778072033898,0.87109375,0.2,0.3333333333333333,0.01694915254237288,0.03333333333333333,0.51171875,0.4921875,0.25,8.421603527870079e-18,0.0
9,66,0.33540817972350234,0.85546875,0.04,0.1,0.016129032258064516,0.03571428571428571,0.53125,0.56640625,0.5,6.383002326041274e-16,0.0
9,67,0.33133975439882696,0.859375,0.08,0.3333333333333333,0.016129032258064516,0.030303030303030304,0.46875,0.4609375,0.25,6.021228233115312e-17,0.0
9,68,0.35763220476455315,0.8828125,0.08,0.3333333333333333,0.016129032258064516,0.034482758620689655,0.48828125,0.5390625,0.3333333333333333,9.970018503138215e-19,0.08333333333333333
9,69,0.3485181474775225,0.859375,0.16,0.3333333333333333,0.015384615384615385,0.030303030303030304,0.53515625,0.52734375,0.14285714285714285,0.0,0.0
10,11,0.46456459888059704,0.96875,0.0,0.25,0.5,0.2,0.48828125,0.56640625,0.5,0.882587064676617,0.0
10,12,0.4310234365682767,0.9765625,0.12,0.5,0.3333333333333333,0.2,0.5,0.52734375,0.1,0.31735241502683365,0.0
10,13,0.38950288199181443,0.9765625,0.04,0.125,0.25,0.3333333333333333,0.4921875,0.4921875,0.5,0.08067303319690769,0.0
10,14,0.3926580929487179,0.97265625,0.04,0.5,0.2,0.125,0.4765625,0.515625,0.16666666666666666,0.10661057692307692,0.0
10,15,0.4338796014446704,0.9765625,0.08,0.5,0.16666666666666666,0.3333333333333333,0.50390625,0.50390625,0.5,0.04509405185561769,0.0
10,16,0.4261940521189513,0.96484375,0.08,0.5,0.14285714285714285,0.16666666666666666,0.5390625,0.54296875,0.5,0.015153844839663096,0.0
10,17,0.3454093928507676,0.95703125,0.04,0.25,0.125,0.125,0.49609375,0.515625,0.1,0.015833630846126382,0.0
10,18,0.4404235477832609,0.96484375,0.04,0.5,0.1111111111111111,0.16666666666666666,0.45703125,0.47265625,1.0,0.002556814906202078,0.0
10,19,0.3551769227848454,0.94921875,0.12,0.25,0.1,0.08333333333333333,0.51171875,0.515625,0.14285714285714285,0.002003772604565529,0.0
10,20,0.35093793844009213,0.94921875,0.08,0.25,0.09090909090909091,0.08333333333333333,0.48046875,0.52734375,0.2,0.0035868527894149425,0.0
10,21,0.4376093473500808,0.9609375,0.08,1.0,0.08333333333333333,0.09090909090909091,0.48828125,0.546875,0.1,0.0006355871478116312,0.0
10,22,0.4400811269481382,0.96484375,0.08,1.0,0.07692307692307693,0.125,0.4921875,0.46484375,0.2,0.00014217990486609523,0.0
10,23,0.3704515732796495,0.953125,0.08,0.5,0.06666666666666667,0.09090909090909091,0.51953125,0.4921875,0.06666666666666667,8.935264062236986e-05,0.0
10,24,0.46670278833143336,0.95703125,0.2,1.0,0.0625,0.1,0.515625,0.46875,0.3333333333333333,0.0003416110794447953,0.0
10,25,0.36238982823934807,0.96484375,0.04,0.5,0.0625,0.1,0.49609375,0.453125,0.09090909090909091,2.459944368094649e-05,0.0
10,26,0.3948401289676509,0.9609375,0.12,0.5,0.058823529411764705,0.1111111111111111,0.46875,0.5078125,0.3333333333333333,1.5221356273295796e-05,0.0
10,27,0.3648961730654464,0.9375,0.08,0.3333333333333333,0.05555555555555555,0.07692307692307693,0.5,0.4921875,0.3333333333333333,1.54556491783005e-05,0.0
10,28,0.3625575171679166,0.94140625,0.12,0.3333333333333333,0.05263157894736842,0.1,0.4609375,0.5078125,0.25,1.930868784896916e-06,0.0
10,29,0.32965860399097097,0.93359375,0.0,0.2,0.047619047619047616,0.08333333333333333,0.5390625,0.5078125,0.16666666666666666,2.0308018981664945e-06,0.0
10,30,0.4225314846374502,0.92578125,0.04,1.0,0.047619047619047616,0.05555555555555555,0.546875,0.4609375,0.14285714285714285,1.1351100360568279e-05,0.0
10,31,0.32210041134027756,0.9375,0.04,0.25,0.047619047619047616,0.058823529411764705,0.48828125,0.46484375,0.06666666666666667,2.905452416717078e-07,0.0
10,32,0.3526564039000413,0.95703125,0.04,0.25,0.043478260869565216,0.1,0.53125,0.515625,0.25,3.005079349430216e-07,0.0
10,33,0.3723258536724694,0.9375,0.08,0.5,0.041666666666666664,0.07692307692307693,0.4765625,0.5390625,0.16666666666666666,8.731736360114763e-07,0.0
10,34,0.3740097570538916,0.9453125,0.12,0.3333333333333333,0.041666666666666664,0.09090909090909091,0.56640625,0.54296875,0.2,5.443354620501509e-08,0.0
10,35,0.31897231930917563,0.90625,0.12,0.25,0.038461538461538464,0.05263157894736842,0.515625,0.359375,0.0625,2.4923506732315877e-08,0.0
10,36,0.3462850878367456,0.921875,0.04,0.3333333333333333,0.037037037037037035,0.058823529411764705,0.53125,0.51171875,0.16666666666666666,7.959572466032206e-08,0.0
10,37,0.4273509098008137,0.9375,0.04,1.0,0.037037037037037035,0.06666666666666667,0.53515625,0.50390625,0.14285714285714285,6.8213214115156654e-09,0.0
10,38,0.32723562871397605,0.9296875,0.08,0.25,0.034482758620689655,0.058823529411764705,0.46875,0.5,0.07692307692307693,1.7628131466344502e-09,0.0
10,39,0.426217739553326,0.91796875,0.08,1.0,0.03225806451612903,0.045454545454545456,0.49609375,0.53515625,0.14285714285714285,3.936524726995223e-09,0.0
10,40,0.35463750005416667,0.9375,0.08,0.3333333333333333,0.03333333333333333,0.06666666666666667,0.5390625,0.5,0.16666666666666666,9.027791760686302e-10,0.0
10,41,0.35085024511533347,0.9140625,0.12,0.3333333333333333,0.03125,0.058823529411764705,0.48828125,0.515625,0.16666666666666666,2.882383654470954e-10,0.0
10,42,0.36017249247381267,0.9296875,0.04,0.3333333333333333,0.029411764705882353,0.07692307692307693,0.54296875,0.484375,0.3333333333333333,2.548474005541189e-10,0.0
10,43,0.34343245508099746,0.90234375,0.12,0.3333333333333333,0.029411764705882353,0.041666666666666664,0.5234375,0.4765625,0.1111111111111111,2.6063326575056257e-10,0.0
10,44,0.3417268995117882,0.91796875,0.16,0.2,0.029411764705882353,0.05555555555555555,0.5078125,0.5546875,0.1,3.3071710214292906e-11,0.0
10,45,0.3215317701485678,0.8984375,0.04,0.25,0.027777777777777776,0.043478260869565216,0.48828125,0.53515625,0.09090909090909091,2.4073312162335552e-11,0.0
10,46,0.371595684905649,0.90234375,0.12,0.5,0.02702702702702703,0.045454545454545456,0.49609375,0.51953125,0.2,2.70235125400091e-10,0.0
10,47,0.35364797932367187,0.9296875,0.12,0.3333333333333333,0.02631578947368421,0.05263157894736842,0.5234375,0.5,0.14285714285714285,6.059918116913423e-12,0.0
10,48,0.3248498017914733,0.921875,0.0,0.25,0.02564102564102564,0.05263157894736842,0.53125,0.51953125,0.1,5.582007967307734e-11,0.0
10,49,0.32539122770349876,0.8984375,0.08,0.125,0.02564102564102564,0.043478260869565216,0.59375,0.515625,0.125,7.121023688261063e-13,0.0
10,50,0.3145233225108974,0.91796875,0.08,0.1111111111111111,0.023809523809523808,0.05,0.51171875,0.51171875,0.09090909090909091,1.2491249340109803e-12,0.0
10,51,0.32802593344169506,0.89453125,0.04,0.14285714285714285,0.023809523809523808,0.045454545454545456,0.51171875,0.515625,0.3333333333333333,2.2774995444405434e-12,0.0
10,52,0.31676117465742215,0.890625,0.08,0.2,0.023255813953488372,0.043478260869565216,0.51171875,0.46484375,0.1111111111111111,1.336682944975397e-12,0.0
10,53,0.4075460305924727,0.88671875,0.04,1.0,0.023255813953488372,0.03571428571428571,0.484375,0.46875,0.16666666666666666,5.2609215506397626e-14,0.0
10,54,0.33288645186336313,0.8984375,0.04,0.3333333333333333,0.021739130434782608,0.04,0.51953125,0.4765625,0.14285714285714285,1.5040058492373347e-13,0.0
10,55,0.3311096897235913,0.890625,0.04,0.3333333333333333,0.022222222222222223,0.034482758620689655,0.49609375,0.50390625,0.14285714285714285,1.1107818307759586e-14,0.0
10,56,0.3538354166666684,0.8984375,0.12,0.5,0.020833333333333332,0.04,0.44921875,0.5234375,0.0625,2.7464610047923553e-14,0.0
10,57,0.3435181533006003,0.88671875,0.12,0.3333333333333333,0.02127659574468085,0.038461538461538464,0.48828125,0.51171875,0.16666666666666666,3.3679774656680106e-15,0.0
10,58,0.3435843750000002,0.890625,0.04,0.25,0.02,0.04,0.578125,0.54296875,0.25,3.1136217476071525e-15,0.0
10,59,0.4174055592691624,0.8671875,0.12,1.0,0.0196078431372549,0.030303030303030304,0.51953125,0.5078125,0.1,2.7786064035770317e-15,0.0
10,60,0.28722545687134504,0.875,0.0,0.1111111111111111,0.02,0.037037037037037035,0.49609375,0.48828125,0.05263157894736842,4.046830437388555e-16,0.0
10,61,0.30920144785115306,0.87109375,0.04,0.16666666666666666,0.018867924528301886,0.03125,0.53125,0.5078125,0.1111111111111111,3.408559371303926e-16,0.0
10,62,0.32672595263532755,0.85546875,0.08,0.3333333333333333,0.018518518518518517,0.03125,0.5234375,0.4921875,0.07692307692307693,2.3833962987570156e-16,0.0
10,63,0.3184881779100529,0.8984375,0.04,0.25,0.018518518518518517,0.04,0.48828125,0.47265625,0.14285714285714285,2.2386143043054746e-16,0.0
10,64,0.4164466127622377,0.89453125,0.08,1.0,0.01818181818181818,0.038461538461538464,0.484375,0.5234375,0.125,2.947695567640912e-16,0.0
10,65,0.36632850378787873,0.87109375,0.16,0.5,0.01818181818181818,0.03125,0.46484375,0.546875,0.16666666666666666,1.2575694156937306e-17,0.0
10,66,0.299662643678161,0.87890625,0.08,0.1111111111111111,0.017241379310344827,0.03333333333333333,0.4921875,0.46484375,0.1,9.531520308415167e-16,0.0
10,67,0.35387692939244664,0.8671875,0.08,0.5,0.017241379310344827,0.02857142857142857,0.5078125,0.4921875,0.16666666666666666,8.991295358204178e-17,0.0
10,68,0.33803752148852256,0.8671875,0.08,0.5,0.017241379310344827,0.03225806451612903,0.45703125,0.453125,0.09090909090909091,1.4887889582969019e-18,0.0
10,69,0.34026221945745516,0.859375,0.08,0.5,0.01639344262295082,0.02857142857142857,0.49609375,0.46484375,0.06666666666666667,0.0,0.0
11,12,0.45063812860266345,0.9765625,0.12,0.2,0.5,1.0,0.47265625,0.46875,0.1111111111111111,0.3595706618962433,0.0
11,13,0.46709160271714417,0.984375,0.12,0.2,0.3333333333333333,0.3333333333333333,0.51953125,0.49609375,1.0,0.09140518417462483,0.08333333333333333
11,14,0.3715725961538462,0.96484375,0.08,0.2,0.25,0.25,0.49609375,0.44921875,0.2,0.12079326923076923,0.0
11,15,0.44499683210472807,0.9609375,0.16,0.2,0.2,0.3333333333333333,0.4453125,0.53125,1.0,0.051093035078800204,0.0
11,16,0.4377666464323544,0.97265625,0.08,0.2,0.16666666666666666,0.5,0.44921875,0.4921875,1.0,0.017169801650351084,0.0
11,17,0.3573751116027156,0.97265625,0.08,0.2,0.14285714285714285,0.25,0.4609375,0.50390625,0.1111111111111111,0.0179400214209211,0.08333333333333333
11,18,0.408483192292947,0.96484375,0.08,0.3333333333333333,0.125,0.5,0.4453125,0.5,0.5,0.00289695488244993,0.0
11,19,0.34693344261461834,0.95703125,0.08,0.2,0.1111111111111111,0.125,0.5,0.49609375,0.16666666666666666,0.002270339873267595,0.0
11,20,0.33562107343169784,0.94921875,0.0,0.14285714285714285,0.1,0.125,0.4765625,0.546875,0.25,0.004064021480678712,0.0
11,21,0.33454187819416425,0.9609375,0.0,0.25,0.09090909090909091,0.14285714285714285,0.4765625,0.49609375,0.1111111111111111,0.0007201410186591763,0.0
11,22,0.3731107073355093,0.94140625,0.08,0.25,0.08333333333333333,0.25,0.53515625,0.515625,0.25,0.00016109448071073923,0.08333333333333333
11,23,0.3520654493677898,0.953125,0.08,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.484375,0.51171875,0.07142857142857142,0.00010123946316288804,0.0
11,24,0.38064405672464174,0.95703125,0.04,0.25,0.06666666666666667,0.16666666666666666,0.54296875,0.47265625,0.5,0.0003870565218061097,0.08333333333333333
11,25,0.3364787556517707,0.94921875,0.12,0.2,0.06666666666666667,0.16666666666666666,0.4453125,0.48046875,0.1,2.7871973956427537e-05,0.0
11,26,0.37899790977765874,0.9375,0.08,0.2,0.0625,0.2,0.49609375,0.53515625,0.5,1.7246294311907863e-05,0.08333333333333333
11,27,0.3699954747249578,0.9453125,0.08,0.16666666666666666,0.058823529411764705,0.1111111111111111,0.53515625,0.48046875,0.5,1.7511755833361894e-05,0.08333333333333333
11,28,0.3529362423753588,0.94140625,0.08,0.25,0.05555555555555555,0.16666666666666666,0.44921875,0.47265625,0.3333333333333333,2.1877374620308913e-06,0.0
11,29,0.3297938880578968,0.92578125,0.08,0.16666666666666666,0.05,0.125,0.45703125,0.49609375,0.2,2.300964946626073e-06,0.0
11,30,0.3314385692891172,0.92578125,0.04,0.25,0.05,0.07142857142857142,0.45703125,0.52734375,0.16666666666666666,1.2861167826799459e-05,0.0
11,31,0.31957254722436296,0.9296875,0.04,0.14285714285714285,0.05,0.07692307692307693,0.5234375,0.5234375,0.07142857142857142,3.291972580384062e-07,0.0
11,32,0.3623530507321492,0.94921875,0.12,0.2,0.045454545454545456,0.16666666666666666,0.51953125,0.48046875,0.3333333333333333,3.4048531523983844e-07,0.0
11,33,0.32584811189628854,0.921875,0.0,0.2,0.043478260869565216,0.1111111111111111,0.52734375,0.46484375,0.2,9.893342775552804e-07,0.0
11,34,0.332674693141493,0.9375,0.0,0.16666666666666666,0.043478260869565216,0.14285714285714285,0.4765625,0.546875,0.25,6.167498752653907e-08,0.0
11,35,0.32928021002768226,0.90625,0.08,0.3333333333333333,0.04,0.06666666666666667,0.43359375,0.50390625,0.06666666666666667,2.8239147988700627e-08,0.0
11,36,0.32616731310338115,0.90625,0.04,0.16666666666666666,0.038461538461538464,0.07692307692307693,0.45703125,0.5390625,0.2,9.018455838063548e-08,0.08333333333333333
11,37,0.3402523023285287,0.9296875,0.08,0.25,0.038461538461538464,0.09090909090909091,0.4921875,0.5078125,0.16666666666666666,7.728780178774796e-09,0.0
11,38,0.3063601764018907,0.9296875,0.0,0.14285714285714285,0.03571428571428571,0.07692307692307693,0.46484375,0.51953125,0.08333333333333333,1.997324929388526e-09,0.0
11,39,0.34529895860094595,0.92578125,0.08,0.25,0.03333333333333333,0.05555555555555555,0.5546875,0.515625,0.16666666666666666,4.460211218297857e-09,0.0
11,40,0.31335379120557333,0.9140625,0.0,0.16666666666666666,0.034482758620689655,0.09090909090909091,0.50390625,0.44140625,0.2,1.0228783223776474e-09,0.0
11,41,0.37603665479626996,0.921875,0.08,0.5,0.03225806451612903,0.07692307692307693,0.53125,0.51953125,0.2,3.265834918538116e-10,0.0
11,42,0.3655252841082341,0.9140625,0.08,0.25,0.030303030303030304,0.1111111111111111,0.515625,0.48828125,0.5,2.8875043692997686e-10,0.0
11,43,0.3381617424419608,0.92578125,0.12,0.25,0.030303030303030304,0.05,0.46484375,0.53515625,0.125,2.9530601136337697e-10,0.0
11,44,0.3118238456010938,0.92578125,0.04,0.16666666666666666,0.030303030303030304,0.07142857142857142,0.47265625,0.47265625,0.1111111111111111,3.747132893502184e-11,0.0
11,45,0.3101177161670501,0.90625,0.0,0.14285714285714285,0.02857142857142857,0.05263157894736842,0.546875,0.5078125,0.1,2.7275849744247158e-11,0.0
11,46,0.36274618057392666,0.91796875,0.12,0.3333333333333333,0.027777777777777776,0.05555555555555555,0.5078125,0.4921875,0.25,3.0618523227406023e-10,0.08333333333333333
11,47,0.3165548704959074,0.921875,0.08,0.16666666666666666,0.02702702702702703,0.06666666666666667,0.46484375,0.44140625,0.16666666666666666,6.866085352308896e-12,0.0
11,48,0.32285040205057836,0.921875,0.08,0.2,0.02631578947368421,0.06666666666666667,0.47265625,0.5,0.1111111111111111,6.324597527783848e-11,0.0
11,49,0.3026789452324476,0.8828125,0.0,0.09090909090909091,0.02631578947368421,0.05263157894736842,0.53515625,0.51953125,0.14285714285714285,8.068352656936154e-13,0.0
11,50,0.3139105945122801,0.90234375,0.04,0.16666666666666666,0.024390243902439025,0.0625,0.53125,0.484375,0.1,1.4152993897193182e-12,0.0
11,51,0.3649220528456832,0.91015625,0.08,0.25,0.024390243902439025,0.05555555555555555,0.5546875,0.48046875,0.5,2.5804814455047875e-12,0.0
11,52,0.3498814066416949,0.8984375,0.04,0.5,0.023809523809523808,0.05263157894736842,0.4921875,0.484375,0.125,1.5145054788052695e-12,0.0
11,53,0.3365797619047655,0.88671875,0.12,0.25,0.023809523809523808,0.041666666666666664,0.52734375,0.46484375,0.2,5.960796119946968e-14,0.0
11,54,0.31862137896826415,0.8984375,0.08,0.16666666666666666,0.022222222222222223,0.047619047619047616,0.484375,0.49609375,0.16666666666666666,1.7040877998686825e-13,0.0
11,55,0.31140776515151597,0.8828125,0.08,0.16666666666666666,0.022727272727272728,0.04,0.4609375,0.484375,0.16666666666666666,1.2585521306988031e-14,0.0
11,56,0.3223582288500526,0.8984375,0.08,0.2,0.02127659574468085,0.047619047619047616,0.484375,0.57421875,0.06666666666666667,3.111830112532488e-14,0.0
11,57,0.3041382781620555,0.87109375,0.0,0.16666666666666666,0.021739130434782608,0.045454545454545456,0.5,0.46875,0.2,3.816028582859471e-15,0.0
11,58,0.3369814625850342,0.8828125,0.08,0.2,0.02040816326530612,0.047619047619047616,0.48828125,0.53125,0.3333333333333333,3.52783523826966e-15,0.0
11,59,0.3057359794061304,0.875,0.04,0.25,0.02,0.034482758620689655,0.4140625,0.50390625,0.1111111111111111,3.1482519003324878e-15,0.0
11,60,0.3168920431578428,0.890625,0.12,0.16666666666666666,0.02040816326530612,0.043478260869565216,0.4765625,0.5390625,0.05555555555555555,4.585191194560877e-16,0.0
11,61,0.32287506868131866,0.87109375,0.04,0.3333333333333333,0.019230769230769232,0.03571428571428571,0.49609375,0.47265625,0.125,3.8620092087490934e-16,0.0
11,62,0.321987707771788,0.86328125,0.08,0.25,0.018867924528301886,0.03571428571428571,0.50390625,0.49609375,0.08333333333333333,2.700465930384217e-16,0.08333333333333333
11,63,0.33861241015274035,0.890625,0.04,0.3333333333333333,0.018867924528301886,0.047619047619047616,0.515625,0.53125,0.16666666666666666,2.5364231970992134e-16,0.0
11,64,0.32436232563732564,0.89453125,0.04,0.25,0.018518518518518517,0.045454545454545456,0.48828125,0.53515625,0.14285714285714285,3.3398354514984404e-16,0.0
11,65,0.30440558862433864,0.86328125,0.0,0.2,0.018518518518518517,0.03571428571428571,0.4453125,0.51953125,0.2,1.424867263553776e-17,0.0
11,66,0.30874696496851106,0.87109375,0.04,0.16666666666666666,0.017543859649122806,0.038461538461538464,0.55078125,0.4765625,0.1111111111111111,1.0799524137494075e-15,0.0
11,67,0.3171171176428976,0.8515625,0.08,0.2,0.017543859649122806,0.03225806451612903,0.50390625,0.48828125,0.2,1.0187431606533483e-16,0.0
