,state,bit_length,popcount,entropy,carry_count,carry_chain,borrow_count,borrow_chain,v_2,v_3,v_5,v_7,v_11,v_13,v_17,v_19,v_23,v_29,v_31,v_37,v_41,v_43,v_47,v_53,v_59,v_61,v_67,v_71,v_73,v_79,v_83,v_89,v_97,mod_2,mod_3,mod_5,mod_7,mod_11,mod_13,mod_17,mod_19,mod_23,mod_29,mod_31,mod_37,mod_41,mod_43,mod_47,mod_53,mod_59,mod_61,mod_67,mod_71,mod_73,mod_79,mod_83,mod_89,mod_97,target_log2
v_83,1.6653345369377348e-15,1.6653345369377348e-15,0.0,0.0,0.0,0.026063500030064857,0.0,0.028289975336994733,0.0,0.022122741298678417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004837350935854801,0.0573428583088591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03394840453721493,0.0013786464126264164,0.008338537054677131,0.0,0.0,0.009442577477885128,0.0022066979819149735,0.0,0.00021312872975520758,1.6653345369377348e-15,0.00021312872975520758,1.6653345369377348e-15,0.0,1.6653345369377348e-15,0.0,1.6653345369377348e-15,1.6653345369377348e-15
v_89,1.6653345369377348e-15,1.6653345369377348e-15,0.00892106593364328,0.0024676276543499354,0.009483260464769105,0.01673100248911652,0.0045900621408563325,0.038608171249231216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06467939953468949,0.0,0.0,0.04074346552567021,0.013387264487478956,0.0,0.0,0.0029340122570040705,0.0,0.009161962639329668,0.0037025676364361715,0.0,0.0,0.00021312872975520758,1.6653345369377348e-15,0.00021312872975520758,1.6653345369377348e-15,0.0,1.6653345369377348e-15,0.0,1.6653345369377348e-15,1.6653345369377348e-15
v_97,1.6653345369377348e-15,1.6653345369377348e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06546176589326658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012752668590861216,0.008744598561241546,0.0,0.0,0.02250273823010196,0.0,0.0021184148012554083,0.0,0.02217108095055831,0.021010283346243774,0.016839071183021415,0.0,0.0,0.0,0.0017274898081874879,1.6653345369377348e-15,0.0004294384853239519,1.6653345369377348e-15,0.0,0.00021312872975520758,0.0,1.6653345369377348e-15,1.6653345369377348e-15
mod_2,0.002644160665794537,0.0,0.0,0.0,0.0,0.0,0.0,0.052751528004222115,0.6871283461794118,0.0,0.0,0.0,0.004481956198718606,0.0,0.0,0.03459365594412489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751612961297129,0.0,0.0,0.09303897997779575,0.06253481375481251,0.08077026051113934,0.10001508589023245,0.01424356767365853,0.0,0.0,0.0,0.0069482273382373005,0.0,0.0,0.07102218807466243,0.0,0.05197180564561332,0.01650574191868004,0.03285500078712067,0.0,0.0,0.001959257806978476,0.12338855314931729,0.05451981885959811,0.0,0.0
mod_3,0.019836190385040364,0.04332688301741161,0.007467863154146492,0.018522498527738573,0.07311003925263226,0.10487393658851563,0.043774552965222924,0.0,0.08779364858530414,0.6463024561765875,0.0069978289411376515,0.04116465089017263,0.05393183635272969,0.0005845330870113408,0.04302458562613287,0.05089607504865157,0.024489648711599532,0.03710012520971784,0.04072876404095105,0.03228902920147103,0.040082310632884255,0.03686794633852575,0.053405208606968735,0.02706475805637165,0.040082310632884255,0.0542891788305635,0.040082310632884255,0.040082310632884255,0.03667940278732118,0.040082310632884255,0.040082310632884255,0.040082310632884255,0.040082310632884255,0.10807268362791467,1.1661365112215119,0.0,0.0,0.0056635271580449675,0.0,0.0,0.0,0.0,0.0,0.0322988947437044,0.0,0.0,0.013483173207109456,0.0,0.005107871299820044,0.0,0.0,0.019931513426715952,0.0,0.0,0.0,0.007925037569335824,0.04976266450735678,0.03987083907194111,0.023611387073182222
mod_5,0.04770259464319393,0.04760945167145181,0.10531294719979467,0.11373874126581907,0.0,0.045265064757093576,0.0,0.14677326885323483,0.07443444564426738,0.0,0.3778892678079204,0.0,0.0,0.0,0.0,0.05968450472141562,0.0006287702248011229,0.0,0.0,0.0,0.0,0.0007932371046259767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010887733114653741,0.0,1.512385268708323,0.0,0.04864106420470282,0.0,0.0,0.08399436327920329,0.037643364977332894,0.0,0.0,0.0,0.0,0.0,0.0,0.005058124927359575,0.013163158498791017,0.034174241946030026,0.10899696686389859,0.0,0.0,0.0,0.0,0.07558487826047999,0.0,0.044811038879457143
mod_7,0.0,0.004501092859248601,0.0,0.0,0.0,0.0,0.0,0.0,0.012933971397496968,0.0,0.01066067666527415,0.2726150135760901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005744342847925132,0.0,0.0,1.903873731935917,0.0,0.0,0.0,0.0,0.043460538288254025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005695706653141563,0.043294813407219745,0.0,0.0,0.0,0.02423913196246197,0.035811333026281034,0.0006406918574262122,0.043655417268675833,0.0
mod_11,0.0,0.0,0.12555726289620006,0.11456950343677308,0.0574636299811675,0.0,0.036703396994652415,0.13818390613948273,0.1702117725058554,0.07248866402371901,0.06637258220678355,0.05078142348147496,0.0672863404048929,0.1072137269695892,0.0852024340887545,0.16507434192815307,0.06584159359157349,0.06739888232619196,0.0725593245013032,0.06432938296652457,0.06061973654973407,0.0685936452791922,0.077159229416357,0.06256590202071877,0.06061973654973407,0.01885824982449824,0.06061973654973407,0.06061973654973407,0.07123799118463658,0.06061973654973407,0.06061973654973407,0.06061973654973407,0.06061973654973407,0.11109323427233653,0.06461596843198913,0.09246630368734454,0.0,2.2229736336445143,0.04651969785670662,0.0,0.05115887246412054,0.04272587147158946,0.06908318822856518,0.0,0.0,0.08317904092210826,0.0,0.09046435224519245,0.1485040314612429,0.0,0.06340372418972029,0.18264078332247724,0.017327202993994373,0.0,0.10117534192253919,0.0,0.0,0.008288703993744928,0.0
mod_13,0.005115805864320144,0.007417628083022709,0.09318599360147184,0.10335426185182017,0.0,0.013322469016262328,0.008931383526198378,0.10453232582394945,0.060946643953678326,0.0,0.0,0.0017779087015683537,0.02227900618912848,0.26267383448822423,0.03595026552466063,0.0195139440078691,0.04688820421229334,0.050783950935916256,0.05231892600549726,0.019679422279267555,0.03579721129050828,0.01940958797845571,0.039213952785838835,0.04449672763807566,0.03579721129050828,0.03496284346979506,0.03579721129050828,0.03579721129050828,0.03496013576844392,0.03579721129050828,0.03579721129050828,0.03579721129050828,0.03579721129050828,0.1204501839914025,0.006401665387059552,0.0,0.0,0.0,2.4440283840470904,0.0,0.0,0.0,0.100136396823296,0.0,0.009170003027801243,0.02313091244732357,0.061464777218456224,0.10158528112190357,0.0,0.010484561062937825,0.006374464110796563,0.0,0.0,0.11626510762542885,0.0,0.06483777435563942,0.0,0.0,0.011780933398676918
mod_17,0.009885325203820017,0.028742141650000885,0.0,0.0,0.004035289048192947,0.0,0.0,0.0,0.19641240128789494,0.09418937055800924,0.0,0.044785613980943495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792694949286803,0.0,0.0,0.05103053307311445,0.0,0.0,2.6011252324482874,0.0,0.15116372160827618,0.06618642666434793,0.027641425930731156,0.11059210942102116,0.24652280168678287,0.24255459225653242,0.0,0.0,0.0,0.0,0.05208169053694034,0.008051635677758906,0.1530033778029085,0.050572042234761305,0.049125950605241275,0.048745222009674904,0.022278172603028334,0.026727090178647384
mod_19,0.0,0.0,0.017405583546555192,0.0,0.0,0.0,0.0,0.0,0.011356887813368743,0.0,0.07011250315793527,0.0,0.032517499007839845,0.009452926464001088,0.040406477048439804,0.2798972021379309,0.030607661307972656,0.03887678396841876,0.031095448528949632,0.04049507486332349,0.023942976713254183,0.003056908257842217,0.02818461331732891,0.03299098096783615,0.023942976713254183,0.046799664554704634,0.023942976713254183,0.023942976713254183,0.029453023344832907,0.023942976713254183,0.023942976713254183,0.023942976713254183,0.023942976713254183,0.008868748658727554,0.0,0.12720344848386222,0.0,0.08494515917359413,0.0,0.0,2.608406115816127,0.014176704876550872,0.1649990993213697,0.06929526891161686,0.16956066406776404,0.10547621761097137,0.11120664005292946,0.11075480406444882,0.12806901327223574,0.0,0.0,0.02894793168034271,0.0,0.0,0.011894697019978029,0.11098820090318728,0.04348882966226597,0.0,0.0
mod_23,0.0,0.0,0.16982832717828922,0.15956574830738512,0.16155036888100183,0.20179190796831037,0.04438325801365561,0.0,0.0,0.00795899443118353,0.09228200260627117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631715105480398,0.0003134394323285328,0.0,0.005539600569427705,0.19669726176066282,0.030660426625781945,2.5137661342196234,0.034921649206320904,0.03139099175038762,0.03142704122086659,0.0,0.01626593737183546,0.1395631800229662,0.0,0.0,0.036252306486443064,0.01642426349361914,0.0,0.09738291355734363,0.0,0.0025736499257642542,0.0,0.0,0.0
mod_29,0.0,0.0,0.023973728211184486,0.04635381924742754,0.0,0.0991317951670756,0.0,0.017866276963752092,0.0,0.042363252281730546,0.0,0.017830044445255933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011490912348381954,0.06420342311920502,0.11091021157314973,0.1459133546485214,0.0035656427120054346,2.643292244180516,0.05462480024136385,0.10432426099285319,0.0,0.11929106546640744,0.27198229190151135,0.0,0.013534584634579794,0.02630139920062069,0.05158782348960278,0.01234335250291796,0.10498645305112575,0.0,0.0,0.036242813515335204,0.007211661339953768,0.0
mod_31,0.04334471721735822,0.023590557299313364,0.022295095869580006,0.030202582356576357,0.05857957065329611,0.0,0.1627304161559402,0.0,0.0,0.04907840640187899,0.02154836510486602,0.031011327772707542,0.020565956602636604,0.0,0.040712707318133035,0.0003149300205609329,0.03591595754218169,0.03979876963515494,0.049999446352673615,0.036649955984343396,0.03547552016928002,0.03498845367917447,0.034278024187628375,0.034967851760757895,0.03547552016928002,0.036568537572939874,0.03547552016928002,0.03547552016928002,0.039660231901928356,0.03547552016928002,0.03547552016928002,0.03547552016928002,0.03547552016928002,0.0,0.12581668405668855,0.0,0.0,0.0,0.0,0.0,0.07535301370326453,0.019462434240545168,0.06896542223577029,2.6510044595014275,0.0811230738962152,0.12978630868127672,0.07337438247888439,0.1090357160461175,0.04944634408962756,0.0,0.08520981556585072,0.13824771714615247,0.07180367074914606,0.0280106189143714,0.0,0.0,0.0,0.0,0.010967113914999604
mod_37,0.0,0.0,0.0,0.0,0.06125399332123305,0.0,0.02790823144834098,0.03691567268826779,0.0,0.0,0.006624582156132153,0.0,0.010747281182237778,0.0,0.006145793913846731,0.1300617177263752,0.015578199056633935,0.01893498590177778,0.0,0.03890265184147923,0.009545953235552851,0.015578199056633935,0.009611184500644576,0.010121236747985485,0.009545953235552851,0.021446193249782475,0.009545953235552851,0.009545953235552851,0.0,0.009545953235552851,0.009545953235552851,0.009545953235552851,0.009545953235552851,0.0,0.0,0.0,0.0,0.0,0.0014881868397242926,0.11018220683613089,0.14848827940147435,0.054242577473387676,0.13353028210042606,0.08087920843411656,2.658164569922407,0.14371579418780733,0.0902496666515189,0.04546542179993507,0.10120690938196031,0.11127544354634367,0.05222351763978983,0.10242336420792375,0.0,0.05610019441636416,0.040272340771504656,0.04105074902344974,0.0,0.06659936244365783,0.0
mod_41,0.07588869557313771,0.06503807934348504,0.07735393441432814,0.09529079840425725,0.0,0.107453473505434,0.023120398005960663,0.0,0.06658756892780726,0.01855146456682366,0.06885939671037988,0.0,0.009514058916613166,0.0,0.003474869050969609,0.0,0.0,0.019539669805237914,0.0,0.008232676239461334,0.0045292619897683295,0.0,0.014447290856988815,0.0050469161820494435,0.0045292619897683295,0.003168433363290646,0.0045292619897683295,0.0045292619897683295,0.003797526450640021,0.0045292619897683295,0.0045292619897683295,0.0045292619897683295,0.0045292619897683295,0.0,0.0,0.0,0.0,0.020392830202442536,0.005303234940733148,0.2431661942617862,0.07772582898406721,0.0,0.0,0.12304920391931828,0.1580260082977918,2.6219326858644365,0.18884100340879417,0.10644997827031055,0.011464735674699966,0.0,0.15451140296837806,0.09270860454025653,0.14784348405952574,0.0,0.0,0.11651515154688052,0.01071221462570593,0.127929688362733,0.06495779352150999
mod_43,0.11472447825859522,0.14420220027759223,0.23057422562300411,0.19328836057982945,0.07619341977061111,0.029067850466213407,0.08712558126176795,0.10138252733610686,0.0,0.09492738336214934,0.017221759176445417,0.019065783043342943,0.019148900819886627,0.043522238074484854,0.0037348807027317577,0.012699472277370116,0.0,0.013710193944383775,0.009199502526143988,0.0,0.009007686935296633,0.023979818694283672,0.0,0.005531851056113979,0.009007686935296633,0.004939156367105291,0.009007686935296633,0.009007686935296633,0.0139729173830343,0.009007686935296633,0.009007686935296633,0.009007686935296633,0.009007686935296633,0.0,0.0,0.0,0.0033839244543796276,0.0,0.013118072252303659,0.13511991176849802,0.12056672121791756,0.0,0.13793251576442422,0.06532458502607108,0.13531422226146006,0.18265814227069033,2.6677918991149543,0.0038377762389774084,0.0,0.0,0.0,0.03817185797928291,0.21769195212972514,0.0,0.0,0.0,0.11957471056644131,0.12107385863846387,0.15938888366468884
mod_47,0.06319217865320326,0.05545251493527914,0.044878585836537255,0.024892236657945155,0.006479547368742011,0.05963535608712167,0.04819580629692499,0.04719575900001427,0.0034110891389738107,0.030278488993531916,0.0,0.0066826121094658575,0.019715793186994013,0.012655528622273149,0.019126538039463625,0.0016263025030469613,0.01848911742851289,0.02312491677904216,0.01917902453428333,0.016428422751301408,0.023694936107045983,0.02454671106139017,0.06704568632634178,0.03278675252783447,0.023694936107045983,0.03674213500288559,0.023694936107045983,0.023694936107045983,0.007336485838056461,0.023694936107045983,0.023694936107045983,0.023694936107045983,0.023694936107045983,0.03174335077254975,0.0,0.0,0.0,0.0,0.09195280708641462,0.0,0.12923099672458305,0.16434575348744174,0.24055855003446203,0.0939548093815521,0.054271770857293955,0.09136512351154291,0.0018648036777704213,2.737150077168784,0.03128560558699123,0.004158581231639591,0.0,0.007680260817893636,0.0,0.1289025197910263,0.13777786487942523,0.052327216467286775,0.0,0.0,0.04056306397603393
mod_53,0.042841698354316726,0.018516364071385016,0.008122532430423046,0.017770614098199466,0.021857675608749627,0.01289090666878856,0.07207711850755194,0.0,0.002614384640800882,0.0,0.0,0.0,0.0008853116473996892,0.0425303563336481,0.0006859168703794438,0.0,0.005716229521795846,0.005516834744776489,0.0008853116473996892,3.6891208947231746e-05,0.0008719911017891491,0.0008853116473996892,0.01717885786003137,0.021217317836563332,0.0008719911017891491,0.0,0.0008719911017891491,0.0008719911017891491,0.0008853116473996892,0.0008719911017891491,0.0008719911017891491,0.0008719911017891491,0.0008719911017891491,0.0,0.013130645626942439,0.0,0.0,0.1543478811922241,0.0,0.0,0.11104586392008775,0.0,0.0,0.047835783918243724,0.08485639539022571,0.039679275172942674,0.0,0.022049666233872944,2.7460872752364165,0.0,0.03133364119029736,0.10618166776126703,0.0,0.16898959005459213,0.0,0.043950257243081214,0.022354704369306422,0.14109243989195397,0.028265438215061334
mod_59,0.011103507312262728,0.01613694037436675,0.0,0.0,0.10859101333055587,0.0467188351380301,0.032456065384774746,0.028507525632788244,0.0,0.0,0.07111135707339722,0.0,0.025077285792510118,0.0,0.010637810950661297,0.12346873869967867,0.010584532169321648,0.02029964669945361,0.010584532169321648,0.025030506852688816,0.015157995395811419,0.015415450043717804,0.03463880056036128,0.02029964669945361,0.015157995395811419,0.0058068930762651405,0.015157995395811419,0.015157995395811419,0.015415450043717804,0.015157995395811419,0.015157995395811419,0.015157995395811419,0.015157995395811419,0.0749934297541941,0.0,0.0014439239877512833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10289332626015213,0.0,0.0,0.007378885602838281,0.0,2.8074399322412478,0.045698833799738825,0.006683306983246595,0.0,0.0,0.04594904827561708,0.0,0.05295484990770083,0.0,0.0
mod_61,0.07073408799256864,0.06774885368033745,0.030648113702456126,0.03097999199726731,0.09435185900639276,0.0,0.0,0.023149443435491968,0.0012504238438388882,0.10909475981083849,0.09071894406211589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012875072717717373,0.0,0.02087956309571215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018727654466679677,0.0,0.08709400603351591,0.029803619608677057,0.03725473161074211,0.006509412699674311,0.000851178317085477,0.0,0.0736501772451299,0.0,0.07106003177849773,0.013281024829010502,0.14355512984021068,0.0,0.004529036476415449,0.045061248242712626,0.05932590021508499,2.7492273718547744,0.21093647700974794,0.01097010396130349,0.002599482296930855,0.056324444794726425,0.17171431886051458,0.0,0.03295145050562409,0.08517796133378575
mod_67,0.0,0.0,0.0,0.020605509605023276,0.0,0.0,0.0955813845410951,0.07720281750470859,0.03559632143335678,0.00313153303695346,0.03655423032808702,0.0,0.0,0.0013296518958050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039962935005029454,0.019830635408218278,0.09756491253844857,0.0,0.15457772518549184,0.0,0.05086695346105108,0.0,0.01666313934832564,0.02137497888417439,0.11293604537466084,0.10286013941720684,0.12287664970359025,0.04557049736405805,0.011332387807280409,0.09548185779473117,0.025564974714019417,0.20047416620418712,2.76686022209632,0.0,0.09908413571570618,0.0,0.17821699958191362,0.0,0.0,0.0
mod_71,0.09322453441199618,0.09301550625638644,0.28409235144065237,0.27411013005340257,0.13340438033190516,0.10407959173816028,0.07944648829348999,0.11656473038529436,0.0,0.0,0.0,0.03583339344085479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583115921409898,0.0,0.0,0.0,0.0,0.004764775495194495,0.07306090067589732,0.0,0.1436486820621945,0.1998467881528465,0.0,0.0,0.0,0.01849791067944606,0.0,2.7538167438354506,0.10246460084140097,0.05489347095796626,0.0,0.20378786245238611,0.09820629444113171,0.10027411045288659
mod_73,0.003128244112322154,0.0,0.06867199443228778,0.04060228870016003,0.0,0.11427967611027467,0.11646314917200495,0.007436952920020001,0.0,0.0,0.0,0.022789478405216723,0.009661835748794978,0.0,0.0,0.0,0.0,0.004617789144644391,0.004830917874398821,0.0,1.7763568394002505e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0022023302074458684,1.7763568394002505e-15,1.7763568394002505e-15,0.009661835748794978,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0766952940167136,0.1918405538607737,0.0,0.09712857702625399,0.12971800020157254,0.03037027323929653,0.030738848629204618,0.0,0.0,0.14317415544811052,0.173973582467696,0.008040860626651991,0.00013157453726098112,0.09595316687714872,0.10087645319389082,2.848985825961054,0.07914845266594828,0.030465484789514274,0.0,0.15325047632018318,0.0
mod_79,0.12228650282390285,0.09483688874711627,0.05265750851452333,0.05526733583224264,0.1525317776184254,0.0,0.21865732038591013,0.13365647873494257,0.013763088627964049,0.0,0.0,0.0,0.006633923201337488,0.0,0.0,0.04155167428526996,0.0018030053269413315,0.0,0.006633923201337488,0.0,0.00177536690590685,0.0018030053269413315,0.0,0.0016183901558761704,0.00177536690590685,0.0,0.00177536690590685,0.00177536690590685,0.0,0.00177536690590685,0.00177536690590685,0.00177536690590685,0.00177536690590685,0.0,0.0,0.0,0.04139989534240218,0.1174719270787743,0.0,0.04193073651107593,0.0,0.0,0.0,0.0,0.012493258003120733,0.0,0.0,0.14370242840056413,0.0,0.04974302212107862,0.08600881626298396,0.0,0.06350441451323485,0.07692404072286596,2.7748312365890735,0.02443160157454871,0.03215445440609743,0.1813700225668411,0.13329580643315309
mod_83,0.0,0.0,0.0,0.020101992885657616,0.0,0.0,0.0,0.09039624915678157,0.052560899126071536,0.005857763023952245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11548655176905553,0.0,0.0,0.011296654515438487,0.0,0.07343099525906327,0.029828396485252373,0.10199772826730635,0.0,0.0,0.0,0.034884845652776164,0.11844302657140338,0.0,0.04880484251652417,0.04321806696485453,0.0,0.16401473457727178,0.1690274646486718,0.0,0.019801854010237374,0.0,2.759372299391006,0.2653332060988971,0.0552968206180684,0.0
mod_89,0.0,0.0,0.0,0.03960247946950801,0.0,0.08313574580988936,0.0,0.1058002320097522,0.013298461617883728,0.03758011682065865,0.034065744412731025,0.01056555306050111,0.006370927560429784,0.02236506853610809,0.006342273090329087,0.02804444810714779,0.01674856394548918,0.011329221546720447,0.007086728196696868,0.01915264963510399,0.011448587708871472,0.011201845434825941,0.022652244784537423,0.011691540387300137,0.011448587708871472,0.026312435068165385,0.011448587708871472,0.011448587708871472,0.02157948181988445,0.011448587708871472,0.011448587708871472,0.011448587708871472,0.011448587708871472,0.043809938211397004,0.043162264102608816,0.026330068626301717,0.011856857188439651,0.05204511217732888,0.0,0.04696593711819208,0.0805195377022967,0.0,0.024558450733803472,0.0,0.0,0.02388802983914351,0.13182998473146146,0.0,0.0,0.05380209638397204,0.0,0.0,0.22271155929168396,0.007679709271203539,0.01386999393056021,0.2754651307875142,2.7859423477001846,0.1523531453311091,0.0
mod_97,0.0,0.0009469254150880069,0.0,0.0,0.0,0.04114358030658449,0.04835864997257966,0.06901263140180447,0.0,0.008640503331320382,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874398821,0.0,2.6645352591003757e-15,0.0,1.7763568394002505e-15,0.009661835748794978,0.0,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,1.7763568394002505e-15,2.6645352591003757e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.02730573097953881,0.04297355358769961,0.0,0.03747126028854986,0.0,0.0,0.010445251304616043,0.0,0.0,0.007177238206864001,0.026419655609418502,0.09074206015614861,0.13072405409750365,0.11568837292531642,0.0,0.14712393806977087,0.0,0.04183194670642365,0.0,0.08039506441067523,0.14509836273328647,0.1662504334713355,0.06083106114333958,0.1513704393862101,2.800435101323373,0.00352912520081361
target_log2,2.649227371854775,2.8129954877968033,1.3358031551696874,1.334913143410111,0.9638258050593449,0.38263873586145225,0.7799978914454888,0.12721407883223268,0.0,0.04360348038703954,0.06729568254542606,0.007825792650698826,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874398821,0.0,1.7763568394002505e-15,0.0,0.0,0.004617789144644391,1.7763568394002505e-15,0.004617789144644391,1.7763568394002505e-15,1.7763568394002505e-15,0.004830917874398821,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.023611387073182222,0.042940165690711574,0.0,0.0,0.0,0.0018938539033097612,0.0,0.0,0.0,0.015998416636099133,0.0,0.06584491049760244,0.13230085494622523,0.05231600507680101,0.0243159587929922,0.005869506681842385,0.07479708914289551,0.0,0.10489547540033817,0.0,0.12324362029401037,0.0,0.0,0.0,2.970724956395837
